visit_id,doctor_id,rep_id,visit_date,prescriptions_before,prescriptions_after
1257,D0159,R009,2026-05-21,27,25.8
1258,D0159,R021,2026-06-30,27,32.6
1259,D0159,R008,2026-02-10,27,28.3
1260,D0159,R009,2026-03-21,27,27.7
1261,D0159,R009,2026-02-21,27,30.8
1262,D0159,R021,2025-12-27,27,31.4
1263,D0159,R008,2026-05-10,27,26.7
1264,D0159,R009,2025-09-13,27,29.2
1265,D0159,R008,2025-12-14,27,31.7
1266,D0159,R021,2026-03-24,27,35.2
1267,D0159,R014,2026-05-27,27,25.9
1268,D0159,R008,2026-05-02,27,24.0
1269,D0159,R009,2026-05-05,27,27.3
1270,D0160,R005,2025-11-09,19,24.6
1271,D0160,R007,2026-02-20,19,25.6
1272,D0160,R024,2025-09-16,19,19.0
1273,D0160,R024,2025-09-30,19,24.2
1274,D0160,R007,2026-03-06,19,23.1
1275,D0161,R021,2026-01-05,47,52.9
1276,D0161,R021,2026-07-04,47,54.1
1277,D0161,R014,2026-05-13,47,49.9
1278,D0161,R021,2026-02-12,47,52.0
1279,D0161,R021,2026-02-27,47,48.7
1280,D0161,R008,2026-02-28,47,51.2
1281,D0161,R008,2026-03-06,47,41.6
1282,D0162,R008,2025-08-18,33,36.9
1283,D0162,R021,2026-06-07,33,38.7
1284,D0162,R009,2025-09-04,33,35.8
1285,D0162,R021,2025-12-16,33,33.0
1286,D0162,R014,2025-10-10,33,36.3
1287,D0162,R014,2026-03-27,33,31.4
1288,D0162,R014,2026-07-07,33,33.9
1289,D0162,R009,2025-07-16,33,39.3
1290,D0162,R021,2026-02-24,33,42.2
1291,D0162,R014,2025-09-19,33,34.4
1292,D0163,R010,2025-10-04,40,39.7
1293,D0163,R011,2025-07-25,40,40.7
1294,D0164,R016,2026-03-01,17,13.2
1295,D0164,R010,2026-06-28,17,22.3
1296,D0165,R012,2025-08-27,36,44.9
1297,D0165,R004,2025-11-12,36,39.9
1298,D0165,R013,2026-03-24,36,34.8
1299,D0165,R004,2025-12-02,36,37.5
1300,D0165,R025,2026-01-04,36,41.6
1301,D0165,R013,2026-07-13,36,41.9
1302,D0165,R012,2026-01-02,36,40.9
1303,D0165,R012,2026-06-10,36,41.0
1304,D0165,R004,2026-02-11,36,41.6
1305,D0165,R013,2026-01-02,36,35.7
1306,D0165,R004,2025-07-30,36,37.3
1307,D0165,R004,2026-03-07,36,35.4
1308,D0165,R012,2025-12-28,36,43.5
1309,D0166,R010,2025-09-25,75,78.4
1310,D0166,R011,2026-02-24,75,76.5
1311,D0166,R015,2025-10-16,75,78.7
1312,D0166,R015,2026-04-24,75,80.6
1313,D0166,R016,2026-02-14,75,80.3
1314,D0166,R015,2026-06-24,75,82.0
1315,D0166,R010,2025-10-18,75,78.2
1316,D0166,R010,2026-04-22,75,76.7
1317,D0166,R010,2025-12-23,75,79.9
1318,D0166,R010,2026-03-15,75,77.3
1319,D0166,R010,2026-06-10,75,73.6
1320,D0166,R010,2026-02-26,75,75.9
1321,D0167,R008,2025-09-17,63,60.4
1322,D0167,R008,2025-10-10,63,69.8
1323,D0167,R009,2026-03-27,63,64.0
1324,D0167,R009,2025-10-28,63,63.2
1325,D0167,R008,2025-08-14,63,67.8
1326,D0167,R009,2025-11-12,63,65.7
1327,D0167,R014,2025-11-25,63,70.7
1328,D0167,R021,2026-03-08,63,67.7
1329,D0167,R008,2026-01-18,63,62.7
1330,D0167,R008,2026-03-22,63,68.6
1331,D0167,R008,2026-02-10,63,65.5
1332,D0167,R014,2026-01-25,63,63.0
1333,D0167,R021,2026-04-23,63,67.1
1334,D0168,R024,2025-08-10,90,95.8
1335,D0168,R006,2025-08-27,90,88.8
1336,D0168,R005,2026-04-27,90,96.1
1337,D0168,R006,2025-10-13,90,92.6
1338,D0168,R006,2026-06-09,90,89.3
1339,D0168,R003,2026-04-08,90,94.0
1340,D0168,R024,2026-02-10,90,86.6
1341,D0168,R017,2025-10-29,90,90.9
1342,D0169,R019,2026-01-03,32,30.7
1343,D0169,R020,2026-04-13,32,30.6
1344,D0169,R020,2025-08-15,32,29.8
1345,D0169,R020,2025-11-06,32,29.4
1346,D0169,R018,2026-03-19,32,36.6
1347,D0169,R018,2025-09-26,32,34.4
1348,D0169,R019,2026-03-21,32,32.1
1349,D0169,R018,2026-01-29,32,36.6
1350,D0169,R018,2025-11-29,32,39.2
1351,D0169,R019,2025-08-12,32,29.4
1352,D0169,R018,2026-02-03,32,32.5
1353,D0169,R022,2025-10-24,32,33.6
1354,D0169,R022,2026-01-30,32,36.4
1355,D0170,R017,2026-05-14,70,74.2
1356,D0170,R005,2026-02-22,70,73.4
1357,D0170,R003,2025-10-29,70,69.8
1358,D0170,R017,2025-10-26,70,72.0
1359,D0170,R003,2025-09-12,70,71.5
1360,D0170,R017,2025-11-28,70,67.9
1361,D0171,R012,2025-12-03,46,46.1
1362,D0171,R004,2026-03-26,46,47.4
1363,D0171,R012,2026-06-14,46,51.6
1364,D0171,R012,2026-01-09,46,47.6
1365,D0171,R013,2025-12-27,46,51.3
1366,D0171,R013,2026-02-15,46,46.7
1367,D0172,R013,2026-03-21,49,54.4
1368,D0172,R025,2025-10-12,49,57.5
1369,D0172,R013,2026-04-11,49,48.4
1370,D0172,R013,2026-04-10,49,41.7
1371,D0172,R004,2025-12-04,49,46.9
1372,D0172,R013,2025-08-02,49,52.0
1373,D0172,R025,2025-10-13,49,54.9
1374,D0172,R012,2025-12-03,49,55.1
1375,D0172,R004,2025-11-24,49,54.7
1376,D0172,R025,2026-06-24,49,55.7
1377,D0173,R005,2025-10-16,66,71.7
1378,D0173,R007,2026-04-20,66,70.7
1379,D0173,R005,2026-03-11,66,75.2
1380,D0174,R015,2026-04-08,61,63.9
1381,D0174,R016,2025-09-05,61,59.3
1382,D0174,R010,2026-06-10,61,62.4
1383,D0174,R010,2026-05-18,61,64.6
1384,D0174,R011,2025-07-22,61,63.2
1385,D0174,R011,2025-08-24,61,64.2
1386,D0174,R010,2025-10-02,61,61.6
1387,D0174,R011,2025-12-14,61,67.7
1388,D0174,R010,2025-09-12,61,61.3
1389,D0174,R011,2026-05-05,61,64.6
1390,D0174,R010,2026-03-08,61,64.6
1391,D0175,R025,2026-01-03,10,11.7
1392,D0175,R025,2026-05-05,10,13.9
1393,D0175,R004,2026-04-17,10,13.2
1394,D0175,R012,2026-06-11,10,12.2
1395,D0175,R012,2026-04-18,10,12.9
1396,D0176,R021,2026-03-30,32,30.8
1397,D0176,R008,2026-05-02,32,39.8
1398,D0176,R021,2025-10-02,32,36.7
1399,D0176,R021,2025-10-19,32,35.7
1400,D0176,R021,2026-01-12,32,34.3
1401,D0176,R014,2025-07-28,32,40.1
1402,D0176,R009,2025-08-25,32,31.6
1403,D0176,R014,2025-08-11,32,35.0
1404,D0176,R021,2025-08-12,32,37.5
1405,D0176,R009,2026-06-08,32,34.7
1406,D0176,R009,2025-08-17,32,32.3
1407,D0176,R014,2026-01-26,32,35.4
1408,D0176,R021,2025-08-27,32,33.7
1409,D0176,R021,2025-10-03,32,39.0
1410,D0177,R019,2026-04-14,32,31.6
1411,D0177,R018,2026-05-05,32,31.1
1412,D0178,R012,2025-10-05,48,53.5
1413,D0178,R025,2025-11-20,48,49.6
1414,D0178,R012,2025-12-05,48,52.1
1415,D0178,R013,2025-10-26,48,46.8
1416,D0178,R013,2025-09-04,48,46.0
1417,D0178,R004,2026-03-29,48,49.2
1418,D0178,R012,2026-06-19,48,53.0
1419,D0178,R012,2025-08-28,48,51.8
1420,D0178,R012,2025-09-12,48,53.3
1421,D0178,R004,2025-12-14,48,52.9
1422,D0178,R025,2026-07-01,48,54.7
1423,D0178,R025,2026-04-19,48,44.8
1424,D0178,R013,2025-09-04,48,51.9
1425,D0178,R025,2025-11-08,48,50.4
1426,D0179,R013,2026-02-13,88,88.4
1427,D0179,R025,2025-11-06,88,92.9
1428,D0179,R012,2026-03-24,88,92.7
1429,D0179,R012,2026-03-18,88,91.5
1430,D0179,R025,2026-06-11,88,91.5
1431,D0179,R025,2026-06-01,88,89.3
1432,D0180,R017,2025-08-16,34,36.8
1433,D0180,R003,2025-08-10,34,36.9
1434,D0180,R024,2026-04-11,34,37.1
1435,D0180,R006,2025-08-03,34,32.8
1436,D0180,R017,2026-05-14,34,39.3
1437,D0180,R007,2025-12-11,34,34.4
1438,D0180,R006,2026-04-23,34,31.6
1439,D0180,R003,2026-07-11,34,34.9
1440,D0180,R005,2025-10-01,34,37.3
1441,D0180,R006,2026-06-14,34,33.5
1442,D0180,R006,2025-10-22,34,32.4
1443,D0180,R006,2025-11-18,34,34.3
1444,D0180,R006,2026-03-23,34,38.5
1445,D0180,R003,2025-07-24,34,35.7
1446,D0181,R017,2026-03-03,66,70.8
1447,D0181,R005,2025-11-11,66,72.0
1448,D0181,R006,2025-11-17,66,66.3
1449,D0181,R024,2025-10-06,66,63.7
1450,D0182,R005,2026-05-27,79,78.5
1451,D0182,R007,2026-07-07,79,82.3
1452,D0182,R024,2026-06-12,79,79.6
1453,D0182,R017,2025-10-30,79,79.9
1454,D0182,R003,2025-12-17,79,81.3
1455,D0183,R012,2025-11-24,96,100.4
1456,D0183,R013,2025-08-16,96,98.2
1457,D0183,R012,2025-12-25,96,101.7
1458,D0183,R013,2026-04-04,96,93.9
1459,D0183,R025,2025-08-06,96,101.3
1460,D0183,R012,2025-11-05,96,104.3
1461,D0183,R013,2026-06-14,96,100.2
1462,D0184,R004,2025-11-10,93,95.2
1463,D0184,R004,2026-03-06,93,94.5
1464,D0184,R025,2026-06-01,93,95.7
1465,D0184,R025,2025-11-23,93,95.7
1466,D0184,R013,2026-02-16,93,94.8
1467,D0184,R012,2026-07-14,93,93.0
1468,D0184,R004,2026-04-19,93,94.2
1469,D0184,R004,2026-04-28,93,95.4
1470,D0184,R012,2025-08-09,93,99.1
1471,D0185,R015,2026-01-12,66,72.4
1472,D0185,R016,2026-07-09,66,64.8
1473,D0185,R015,2025-11-18,66,70.0
1474,D0185,R015,2025-08-22,66,73.3
1475,D0185,R010,2025-08-23,66,66.9
1476,D0185,R010,2026-01-19,66,63.7
1477,D0185,R015,2026-06-03,66,70.9
1478,D0185,R011,2026-07-11,66,67.7
1479,D0185,R011,2025-10-10,66,73.0
1480,D0186,R008,2026-02-09,5,2.8
1481,D0186,R009,2026-01-12,5,7.4
1482,D0186,R021,2026-02-23,5,8.9
1483,D0186,R008,2026-03-17,5,8.3
1484,D0186,R014,2025-09-15,5,6.1
1485,D0186,R021,2026-07-03,5,10.3
1486,D0186,R021,2026-01-17,5,8.8
1487,D0186,R009,2026-02-02,5,7.1
1488,D0186,R009,2026-06-22,5,8.9
1489,D0186,R008,2026-06-18,5,5.7
1490,D0186,R008,2026-07-14,5,7.1
1491,D0187,R019,2026-05-19,31,33.7
1492,D0187,R018,2026-06-11,31,34.8
1493,D0187,R019,2025-12-29,31,35.4
1494,D0187,R018,2025-12-30,31,31.7
1495,D0187,R002,2026-01-23,31,26.0
1496,D0187,R001,2026-03-17,31,27.6
1497,D0187,R002,2025-08-16,31,27.7
1498,D0187,R001,2025-08-02,31,38.0
1499,D0187,R022,2025-11-17,31,35.3
1500,D0187,R018,2025-09-19,31,37.4
1501,D0187,R023,2025-08-09,31,34.2
1502,D0187,R002,2025-10-07,31,30.7
1503,D0187,R022,2025-11-07,31,35.6
1504,D0188,R013,2025-08-26,66,72.9
1505,D0188,R004,2025-11-11,66,70.6
1506,D0188,R025,2026-05-29,66,66.7
1507,D0188,R012,2026-06-28,66,69.7
1508,D0188,R013,2025-11-08,66,64.9
1509,D0188,R025,2025-08-29,66,73.3
1510,D0188,R004,2026-05-02,66,65.6
1511,D0188,R004,2025-11-01,66,67.6
1512,D0189,R011,2026-07-05,81,91.2
1513,D0189,R011,2026-05-08,81,86.9
1514,D0189,R010,2025-09-23,81,79.4
1515,D0189,R015,2026-01-27,81,84.0
1516,D0189,R010,2026-04-26,81,81.3
1517,D0189,R011,2025-10-10,81,86.4
1518,D0189,R016,2026-05-20,81,80.8
1519,D0189,R011,2025-12-28,81,87.6
1520,D0189,R011,2026-03-04,81,85.0
1521,D0190,R004,2025-11-30,7,5.8
1522,D0190,R012,2025-08-07,7,6.6
1523,D0190,R004,2025-10-04,7,10.2
1524,D0190,R025,2025-12-09,7,10.1
1525,D0190,R012,2026-02-05,7,11.4
1526,D0190,R012,2026-03-22,7,6.2
1527,D0190,R004,2025-07-27,7,7.1
1528,D0190,R025,2026-03-04,7,14.1
1529,D0190,R025,2026-03-13,7,10.5
1530,D0190,R012,2026-03-07,7,7.9
1531,D0190,R012,2026-01-01,7,8.1
1532,D0191,R018,2025-10-16,74,78.3
1533,D0191,R023,2026-01-19,74,80.6
1534,D0191,R019,2025-10-09,74,74.0
1535,D0191,R001,2025-09-30,74,74.1
1536,D0191,R022,2025-08-22,74,77.4
1537,D0192,R025,2026-03-21,76,77.3
1538,D0192,R013,2025-07-27,76,77.8
1539,D0192,R012,2026-03-02,76,81.6
1540,D0192,R013,2026-02-22,76,73.3
1541,D0192,R025,2026-06-23,76,84.2
1542,D0192,R004,2025-08-03,76,80.2
1543,D0193,R012,2025-09-14,31,33.5
1544,D0193,R025,2026-05-02,31,29.5
1545,D0193,R025,2026-05-10,31,39.9
1546,D0193,R013,2025-10-29,31,27.5
1547,D0193,R004,2025-11-25,31,35.0
1548,D0193,R013,2025-07-28,31,30.6
1549,D0193,R025,2025-08-27,31,31.7
1550,D0193,R004,2025-08-28,31,34.9
1551,D0193,R013,2026-05-30,31,30.8
1552,D0193,R004,2025-09-16,31,30.1
1553,D0193,R025,2026-01-08,31,32.8
1554,D0194,R014,2026-01-24,13,15.0
1555,D0194,R021,2025-10-19,13,15.6
1556,D0194,R014,2025-11-15,13,18.2
1557,D0194,R008,2025-09-10,13,13.3
1558,D0194,R014,2025-11-27,13,18.0
1559,D0194,R008,2025-07-31,13,15.8
1560,D0194,R021,2026-07-05,13,17.4
1561,D0194,R014,2026-02-21,13,16.3
1562,D0194,R009,2026-04-17,13,10.6
1563,D0194,R014,2025-12-10,13,14.5
1564,D0194,R014,2025-08-04,13,18.4
1565,D0195,R020,2026-05-01,66,65.4
1566,D0195,R001,2025-08-16,66,69.6
1567,D0195,R023,2026-05-02,66,72.5
1568,D0195,R020,2025-11-29,66,70.1
1569,D0195,R019,2026-02-26,66,64.4
1570,D0195,R002,2026-05-02,66,67.6
1571,D0195,R022,2026-04-30,66,72.5
1572,D0195,R002,2026-04-22,66,70.7
1573,D0195,R022,2026-01-29,66,67.8
1574,D0195,R019,2025-10-13,66,67.9
1575,D0195,R023,2026-06-27,66,74.4
1576,D0196,R022,2025-09-25,41,44.0
1577,D0196,R001,2025-11-25,41,41.1
1578,D0196,R022,2026-05-01,41,42.4
1579,D0196,R019,2026-02-01,41,43.5
1580,D0196,R019,2026-06-09,41,40.9
1581,D0196,R001,2026-06-08,41,48.6
1582,D0196,R023,2026-04-28,41,47.3
1583,D0196,R002,2025-08-11,41,41.4
1584,D0196,R019,2026-01-02,41,38.5
1585,D0196,R019,2026-02-09,41,37.0
1586,D0196,R020,2026-05-24,41,39.9
1587,D0196,R020,2025-10-19,41,42.6
1588,D0196,R022,2025-08-23,41,40.5
1589,D0197,R013,2025-12-24,55,56.1
1590,D0197,R012,2026-07-02,55,58.9
1591,D0197,R004,2025-11-27,55,53.2
1592,D0198,R022,2026-05-31,48,47.1
1593,D0198,R019,2026-06-23,48,49.0
1594,D0198,R023,2026-07-10,48,51.5
1595,D0198,R023,2026-01-24,48,54.2
1596,D0198,R018,2026-07-11,48,53.7
1597,D0198,R023,2025-09-22,48,55.1
1598,D0198,R002,2025-10-23,48,48.7
1599,D0198,R018,2025-12-28,48,54.3
1600,D0199,R005,2026-02-16,28,30.5
1601,D0199,R017,2025-10-19,28,26.4
1602,D0199,R006,2025-08-17,28,29.6
1603,D0199,R006,2026-02-09,28,30.1
1604,D0200,R013,2025-11-20,83,81.9
1605,D0200,R012,2025-10-18,83,83.9
1606,D0200,R013,2026-02-13,83,80.9
1607,D0200,R004,2026-04-30,83,81.7
1608,D0200,R004,2025-12-19,83,85.4
1609,D0200,R013,2025-10-23,83,83.1
1610,D0200,R012,2026-04-13,83,87.5
1611,D0200,R012,2026-04-12,83,88.6
1612,D0200,R013,2025-09-17,83,84.4
1613,D0200,R025,2026-05-23,83,77.2
1614,D0200,R004,2026-05-16,83,82.2
1615,D0200,R025,2025-09-20,83,81.9
1616,D0201,R016,2026-01-04,63,60.7
1617,D0201,R016,2026-05-31,63,65.6
1618,D0201,R016,2025-12-26,63,70.8
1619,D0201,R011,2026-05-26,63,64.3
1620,D0201,R015,2026-01-24,63,65.4
1621,D0201,R016,2026-01-15,63,62.5
1622,D0201,R016,2025-12-13,63,65.7
1623,D0201,R015,2025-07-17,63,62.8
1624,D0201,R016,2025-09-28,63,61.5
1625,D0201,R016,2025-10-12,63,64.3
1626,D0201,R010,2026-06-08,63,61.6
1627,D0201,R016,2025-10-02,63,64.0
1628,D0201,R015,2026-03-31,63,67.2
1629,D0201,R016,2025-08-22,63,65.3
1630,D0202,R004,2025-09-27,36,40.6
1631,D0202,R012,2025-09-12,36,36.7
1632,D0202,R004,2026-07-14,36,34.9
1633,D0202,R012,2026-06-16,36,39.5
1634,D0202,R004,2026-04-05,36,38.4
1635,D0202,R013,2025-07-24,36,28.2
1636,D0202,R004,2026-07-14,36,36.4
1637,D0202,R004,2025-10-11,36,37.8
1638,D0203,R005,2026-01-28,92,100.8
1639,D0203,R007,2026-04-14,92,92.9
1640,D0203,R003,2026-01-08,92,91.7
1641,D0203,R007,2026-03-28,92,95.8
1642,D0203,R024,2025-07-24,92,93.6
1643,D0203,R003,2025-11-24,92,96.3
1644,D0203,R005,2025-07-31,92,96.8
1645,D0203,R005,2025-08-15,92,98.9
1646,D0204,R013,2025-11-04,56,60.2
1647,D0204,R013,2026-02-14,56,53.2
1648,D0204,R025,2025-07-17,56,57.9
1649,D0204,R012,2026-05-31,56,55.7
1650,D0205,R020,2025-08-07,66,69.4
1651,D0205,R020,2026-06-02,66,68.9
1652,D0205,R018,2025-08-21,66,64.9
1653,D0205,R020,2026-01-24,66,67.7
1654,D0205,R001,2026-04-18,66,66.9
1655,D0205,R022,2026-04-03,66,67.6
1656,D0205,R001,2026-01-12,66,68.1
1657,D0205,R001,2025-08-21,66,72.4
1658,D0205,R019,2026-05-20,66,64.3
1659,D0206,R013,2025-11-09,62,62.2
1660,D0206,R025,2026-04-04,62,62.9
1661,D0206,R013,2025-08-06,62,60.6
1662,D0206,R004,2025-09-13,62,65.5
1663,D0206,R025,2026-01-26,62,64.4
1664,D0206,R004,2026-01-21,62,67.6
1665,D0207,R001,2025-11-06,56,56.3
1666,D0207,R001,2025-07-31,56,53.8
1667,D0207,R022,2025-07-23,56,59.9
1668,D0207,R020,2026-01-16,56,56.7
1669,D0207,R001,2026-06-06,56,58.2
1670,D0207,R020,2025-09-23,56,55.5
1671,D0208,R023,2025-08-13,16,21.4
1672,D0208,R022,2026-06-23,16,16.4
1673,D0208,R022,2025-10-13,16,18.5
1674,D0208,R019,2026-05-14,16,15.0
1675,D0208,R018,2026-02-11,16,19.0
1676,D0208,R022,2026-03-22,16,13.9
1677,D0208,R018,2025-10-16,16,16.8
1678,D0208,R001,2025-11-06,16,20.6
1679,D0208,R022,2025-09-16,16,13.4
1680,D0208,R002,2026-05-12,16,19.0
1681,D0208,R019,2026-01-13,16,16.9
1682,D0208,R020,2025-12-08,16,23.5
1683,D0209,R012,2026-01-20,43,44.0
1684,D0209,R012,2026-03-03,43,39.5
1685,D0209,R025,2025-09-06,43,49.1
1686,D0209,R013,2025-12-18,43,53.7
1687,D0209,R013,2025-12-23,43,45.4
1688,D0209,R012,2026-06-23,43,47.4
1689,D0209,R004,2026-03-27,43,43.7
1690,D0209,R004,2025-11-19,43,48.4
1691,D0209,R025,2026-06-16,43,51.8
1692,D0209,R004,2026-01-04,43,46.9
1693,D0209,R012,2025-12-02,43,45.8
1694,D0210,R009,2025-09-11,6,11.1
1695,D0210,R021,2025-12-26,6,8.9
1696,D0210,R014,2026-01-06,6,9.2
1697,D0210,R009,2026-07-12,6,9.0
1698,D0210,R008,2026-04-24,6,6.4
1699,D0210,R021,2025-11-30,6,10.9
1700,D0210,R021,2025-12-07,6,12.5
1701,D0210,R009,2025-11-30,6,8.9
1702,D0210,R014,2026-01-20,6,10.3
1703,D0210,R021,2025-09-21,6,8.9
1704,D0210,R009,2026-06-01,6,6.8
1705,D0211,R008,2025-10-30,7,6.7
1706,D0211,R008,2026-04-08,7,12.2
1707,D0211,R014,2025-10-16,7,12.2
1708,D0211,R008,2025-12-15,7,12.5
1709,D0211,R008,2025-12-18,7,10.6
1710,D0211,R021,2026-03-17,7,13.8
1711,D0211,R014,2025-12-17,7,8.7
1712,D0211,R014,2026-06-07,7,11.9
1713,D0212,R015,2026-06-27,60,66.8
1714,D0212,R011,2026-06-02,60,62.8
1715,D0212,R010,2025-07-27,60,62.6
1716,D0212,R010,2025-07-18,60,59.7
1717,D0212,R010,2026-01-11,60,58.3
1718,D0212,R015,2026-03-22,60,63.8
1719,D0212,R015,2026-06-10,60,67.9
1720,D0212,R010,2026-04-13,60,58.8
1721,D0212,R016,2025-12-02,60,60.5
1722,D0212,R015,2026-05-14,60,59.0
1723,D0212,R011,2025-09-29,60,58.8
1724,D0212,R010,2025-10-05,60,61.0
1725,D0212,R016,2026-05-06,60,57.3
1726,D0212,R010,2026-06-14,60,66.2
1727,D0213,R018,2025-08-05,85,84.8
1728,D0213,R018,2026-01-17,85,94.1
1729,D0213,R020,2025-07-26,85,83.0
1730,D0214,R009,2025-09-10,63,63.9
1731,D0214,R014,2026-02-13,63,66.4
1732,D0214,R008,2026-05-15,63,65.6
1733,D0214,R009,2026-06-27,63,63.9
1734,D0214,R009,2026-02-27,63,60.6
1735,D0214,R021,2025-08-31,63,68.5
1736,D0214,R008,2026-04-28,63,65.1
1737,D0214,R009,2025-09-01,63,62.1
1738,D0214,R014,2025-08-10,63,63.4
1739,D0214,R021,2026-03-01,63,64.1
1740,D0214,R009,2026-01-13,63,57.4
1741,D0214,R008,2026-03-21,63,63.4
1742,D0215,R022,2025-09-07,6,8.8
1743,D0215,R002,2026-05-01,6,8.2
1744,D0216,R020,2026-01-18,6,5.7
1745,D0216,R019,2025-12-14,6,4.3
1746,D0216,R023,2025-12-13,6,7.7
1747,D0216,R001,2025-08-19,6,9.9
1748,D0216,R019,2026-01-28,6,9.9
1749,D0216,R002,2025-09-24,6,8.8
1750,D0216,R018,2025-12-04,6,14.4
1751,D0216,R002,2026-01-09,6,2.8
1752,D0216,R002,2025-11-27,6,6.4
1753,D0217,R020,2026-01-18,96,97.7
1754,D0217,R018,2026-04-19,96,94.7
1755,D0217,R018,2025-09-13,96,97.0
1756,D0217,R018,2025-10-30,96,101.7
1757,D0217,R022,2026-07-14,96,93.2
1758,D0218,R025,2025-10-18,58,61.5
1759,D0218,R013,2025-07-21,58,59.4
1760,D0219,R014,2026-02-07,91,96.1
1761,D0219,R008,2025-08-31,91,87.6
1762,D0219,R009,2026-04-18,91,89.4
1763,D0219,R021,2025-10-23,91,92.1
1764,D0220,R020,2025-11-15,5,3.9
1765,D0220,R002,2026-06-30,5,8.3
1766,D0220,R020,2025-08-23,5,12.6
1767,D0220,R001,2026-01-31,5,7.8
1768,D0221,R016,2026-02-16,23,24.9
1769,D0221,R015,2026-03-30,23,28.1
1770,D0221,R011,2025-10-19,23,33.0
1771,D0221,R010,2026-04-27,23,21.6
1772,D0221,R016,2025-10-21,23,24.7
1773,D0221,R016,2025-09-07,23,22.4
1774,D0221,R015,2025-09-10,23,28.2
1775,D0221,R010,2025-10-04,23,21.1
1776,D0222,R012,2026-04-10,6,14.7
1777,D0222,R013,2025-11-18,6,7.1
1778,D0222,R012,2025-11-08,6,7.4
1779,D0222,R025,2026-06-05,6,6.7
1780,D0222,R004,2025-07-23,6,9.8
1781,D0223,R011,2026-04-25,57,63.6
1782,D0223,R015,2025-12-15,57,60.4
1783,D0223,R016,2026-05-12,57,54.8
1784,D0223,R015,2026-01-30,57,59.4
1785,D0224,R017,2025-12-20,48,44.1
1786,D0224,R024,2025-12-04,48,55.7
1787,D0224,R003,2026-03-15,48,53.9
1788,D0224,R005,2026-06-25,48,50.7
1789,D0224,R003,2025-11-16,48,51.7
1790,D0224,R005,2026-03-09,48,53.9
1791,D0224,R017,2025-07-30,48,50.8
1792,D0224,R003,2026-01-23,48,48.9
1793,D0224,R007,2026-06-07,48,46.0
1794,D0224,R017,2026-05-28,48,53.4
1795,D0224,R006,2025-11-14,48,55.4
1796,D0225,R006,2026-04-26,94,97.0
1797,D0225,R006,2026-03-06,94,92.3
1798,D0225,R005,2026-06-20,94,100.8
1799,D0225,R024,2026-07-04,94,94.9
1800,D0225,R007,2025-10-23,94,94.7
1801,D0225,R017,2025-08-12,94,91.6
1802,D0225,R005,2025-10-25,94,97.5
1803,D0225,R003,2025-11-08,94,99.9
1804,D0225,R006,2026-05-11,94,96.0
1805,D0226,R005,2025-08-14,36,40.5
1806,D0226,R024,2025-12-02,36,34.6
1807,D0226,R024,2026-02-14,36,42.5
1808,D0226,R006,2026-02-08,36,42.0
1809,D0226,R024,2026-06-07,36,35.0
1810,D0226,R003,2025-12-07,36,35.7
1811,D0226,R003,2025-10-27,36,41.1
1812,D0226,R024,2025-12-01,36,32.6
1813,D0226,R006,2026-05-08,36,37.8
1814,D0226,R007,2026-06-14,36,42.2
1815,D0227,R011,2025-10-30,74,76.9
1816,D0227,R015,2026-03-02,74,77.0
1817,D0228,R008,2026-05-06,36,31.1
1818,D0228,R009,2026-07-06,36,32.8
1819,D0228,R021,2026-01-02,36,36.6
1820,D0228,R021,2025-12-28,36,37.0
1821,D0228,R009,2026-04-09,36,36.3
1822,D0228,R014,2026-01-27,36,43.0
1823,D0228,R008,2026-04-14,36,39.6
1824,D0228,R008,2025-07-24,36,40.6
1825,D0228,R008,2026-02-21,36,35.9
1826,D0228,R008,2026-04-25,36,40.6
1827,D0228,R021,2025-09-08,36,42.6
1828,D0228,R021,2026-02-22,36,39.0
1829,D0229,R013,2025-10-31,72,72.1
1830,D0229,R012,2026-06-24,72,72.6
1831,D0229,R025,2026-06-08,72,74.9
1832,D0229,R012,2026-04-05,72,71.8
1833,D0229,R004,2025-10-23,72,74.0
1834,D0229,R013,2026-04-15,72,73.8
1835,D0229,R025,2025-10-23,72,77.4
1836,D0229,R004,2025-09-10,72,72.9
1837,D0229,R013,2025-08-21,72,67.7
1838,D0230,R016,2026-03-03,59,60.6
1839,D0230,R015,2026-03-25,59,61.5
1840,D0230,R016,2026-03-23,59,54.8
1841,D0230,R010,2026-01-08,59,58.8
1842,D0230,R010,2026-05-11,59,53.9
1843,D0230,R016,2026-04-24,59,63.1
1844,D0230,R010,2026-02-17,59,59.7
1845,D0230,R016,2025-09-30,59,59.8
1846,D0230,R011,2026-02-10,59,59.4
1847,D0230,R016,2026-02-06,59,59.2
1848,D0230,R010,2026-04-07,59,52.1
1849,D0230,R010,2026-03-14,59,57.0
1850,D0230,R011,2026-04-22,59,57.7
1851,D0230,R011,2026-07-06,59,65.1
1852,D0231,R025,2025-10-06,79,81.2
1853,D0231,R013,2025-09-04,79,78.5
1854,D0231,R025,2025-08-14,79,81.1
1855,D0231,R004,2025-09-01,79,76.6
1856,D0232,R012,2025-12-03,60,69.0
1857,D0232,R012,2025-10-23,60,60.2
1858,D0232,R013,2025-11-19,60,66.0
1859,D0232,R004,2026-04-23,60,62.2
1860,D0232,R004,2026-06-20,60,68.2
1861,D0232,R012,2025-12-14,60,63.9
1862,D0232,R004,2026-03-08,60,59.9
1863,D0232,R013,2025-08-30,60,64.2
